partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
生活区,BV1Rjc4zJEvz,欢迎来到爱弟TV,中性,中性,0.7850191726261925,0.13880958118899406,0.7850191726261925,0.07617124618481344,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,《这是什么dawn》,中性,中性,0.9162418816180464,0.052512482881981674,0.9162418816180464,0.031245635499972006,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,世子之争,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,零帧起手,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,掷地有声,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,跳伞00：1,中性,中性,0.8380125650359008,0.1128637148467968,0.8380125650359008,0.04912372011730238,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款饭碗,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款碗,中性,中性,0.8213717125410411,0.1269947383135258,0.8213717125410411,0.051633549145433055,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款蓝碗,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,零帧秒杀,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,合金弹头,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,爱弟TV,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,成本挺高,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,看了一遍，还是笑了。,中性,中性,0.8190127127311834,0.09311836513565595,0.8190127127311834,0.08786892213316072,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款大蓝碗。,中性,中性,0.8686154187562898,0.09018233513810701,0.8686154187562898,0.04120224610560332,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,彳亍,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款碗。,中性,中性,0.8469468989069302,0.1069470198611734,0.8469468989069302,0.04610608123189634,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,笨蛋,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,铁蛋。,中性,中性,0.8839831802035139,0.08183646043468903,0.8839831802035139,0.03418035936179704,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,小馋猫,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,六六六衣服同款。,中性,中性,0.8513346838829325,0.09912549664469554,0.8513346838829325,0.049539819472371745,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,刚蛋,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,实心蛋,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款网,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,结尾有彩蛋。,中性,中性,0.7819541725342066,0.08121102922197956,0.7819541725342066,0.1368347982438137,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,碗是同款的。,中性,中性,0.6863077447357316,0.12564842490446113,0.6863077447357316,0.18804383035980718,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,钢蛋,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,台球,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,绝对防御,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,这是木头,中性,中性,0.8619017065431662,0.09325031265990319,0.8619017065431662,0.044847980796930455,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,我还真玩过,中性,中性,0.7670474137260189,0.09500131646998437,0.7670474137260189,0.1379512698039966,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,跳伞00：30,中性,中性,0.8213414034886742,0.12896797846016805,0.8213414034886742,0.049690618051157695,0.0,0,0,False,
